family,scenario,field,segment,binning,k,share,cumulative_share
Gray-Scott reaction-diffusion,spirals,B,train,box,18,0.009318153860494798,0.9569166144431792
Gray-Scott reaction-diffusion,spirals,B,train,box,19,0.007657197845046439,0.9645738122882256
Gray-Scott reaction-diffusion,spirals,B,train,box,20,0.00622415402086414,0.9707979663090897
Gray-Scott reaction-diffusion,spirals,B,train,box,21,0.004807782886954226,0.9756057491960439
Gray-Scott reaction-diffusion,spirals,B,train,box,22,0.0041563732293245234,0.9797621224253684
Gray-Scott reaction-diffusion,spirals,B,train,box,23,0.0033891273684380765,0.9831512497938066
Gray-Scott reaction-diffusion,spirals,B,train,box,24,0.002847905302062939,0.9859991550958694
Gray-Scott reaction-diffusion,spirals,B,train,box,25,0.0023600507084780495,0.9883592058043476
Gray-Scott reaction-diffusion,spirals,B,train,box,26,0.001913486545256398,0.9902726923496039
Gray-Scott reaction-diffusion,spirals,B,train,box,27,0.0016458089242205039,0.9919185012738245
Gray-Scott reaction-diffusion,spirals,B,train,box,28,0.0013104362628939717,0.9932289375367186
Gray-Scott reaction-diffusion,spirals,B,train,box,29,0.0011226890037195484,0.9943516265404381
Gray-Scott reaction-diffusion,spirals,B,train,box,30,0.0009439493351928919,0.995295575875631
Gray-Scott reaction-diffusion,spirals,B,train,box,31,0.0007820423643622372,0.9960776182399933
Gray-Scott reaction-diffusion,spirals,B,train,box,32,0.0006488601913635984,0.9967264784313569
Gray-Scott reaction-diffusion,spirals,B,train,box,33,0.0005336165058689365,0.9972600949372258
Gray-Scott reaction-diffusion,spirals,B,train,box,34,0.00045310992038014595,0.997713204857606
Gray-Scott reaction-diffusion,spirals,B,train,box,35,0.0003606695692523599,0.9980738744268584
Gray-Scott reaction-diffusion,spirals,B,train,box,36,0.000324718939954277,0.9983985933668126
Gray-Scott reaction-diffusion,spirals,B,train,box,37,0.0002573698770775852,0.9986559632438902
Gray-Scott reaction-diffusion,spirals,B,train,box,38,0.00020544275143529944,0.9988614059953255
Gray-Scott reaction-diffusion,spirals,B,train,box,39,0.00018486252907667092,0.999046268524402
Gray-Scott reaction-diffusion,spirals,B,train,box,40,0.00014635056169763725,0.9991926190860997
Gray-Scott reaction-diffusion,spirals,B,train,box,41,0.00013148802736764152,0.9993241071134673
Gray-Scott reaction-diffusion,spirals,B,train,box,42,0.00010893003537329686,0.9994330371488407
Gray-Scott reaction-diffusion,spirals,B,train,box,43,9.035567434577629e-05,0.9995233928231864
Gray-Scott reaction-diffusion,spirals,B,train,box,44,7.960576138411073e-05,0.9996029985845705
Gray-Scott reaction-diffusion,spirals,B,train,box,45,6.096809688756318e-05,0.999663966681458
Gray-Scott reaction-diffusion,spirals,B,train,box,46,4.935576951253619e-05,0.9997133224509706
Gray-Scott reaction-diffusion,spirals,B,train,box,47,4.427116424306645e-05,0.9997575936152137
Gray-Scott reaction-diffusion,spirals,B,train,box,48,3.708709099034907e-05,0.999794680706204
Gray-Scott reaction-diffusion,spirals,B,train,box,49,3.246152849501347e-05,0.999827142234699
Gray-Scott reaction-diffusion,spirals,B,train,box,50,2.6812315586246382e-05,0.9998539545502854
Gray-Scott reaction-diffusion,spirals,B,train,box,51,2.31417975508998e-05,0.9998770963478362
Gray-Scott reaction-diffusion,spirals,B,train,box,52,1.9652640486196056e-05,0.9998967489883224
Gray-Scott reaction-diffusion,spirals,B,train,box,53,1.641550882863685e-05,0.9999131644971511
Gray-Scott reaction-diffusion,spirals,B,train,box,54,1.4372893459001283e-05,0.9999275373906101
Gray-Scott reaction-diffusion,spirals,B,train,box,55,1.2752005610823715e-05,0.9999402893962209
Gray-Scott reaction-diffusion,spirals,B,train,box,56,1.019395637028591e-05,0.9999504833525912
Gray-Scott reaction-diffusion,spirals,B,train,box,57,9.129389918669945e-06,0.9999596127425098
Gray-Scott reaction-diffusion,spirals,B,train,box,58,8.161354162734516e-06,0.9999677740966725
Gray-Scott reaction-diffusion,spirals,B,train,box,59,6.834692985438754e-06,0.9999746087896579
Gray-Scott reaction-diffusion,spirals,B,train,box,60,6.890392210826882e-06,0.9999814991818688
Gray-Scott reaction-diffusion,spirals,B,train,box,61,5.969158229523661e-06,0.9999874683400984
Gray-Scott reaction-diffusion,spirals,B,train,box,62,5.432483638885216e-06,0.9999929008237373
Gray-Scott reaction-diffusion,spirals,B,train,box,63,4.7893092328918356e-06,0.9999976901329702
Gray-Scott reaction-diffusion,spirals,B,train,box,64,2.3098670295803957e-06,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,1,0.03535943630935693,0.03535943630935693
Gray-Scott reaction-diffusion,spirals,B,settled,radial,2,0.05259292688467841,0.08795236319403535
Gray-Scott reaction-diffusion,spirals,B,settled,radial,3,0.053145362570979314,0.14109772576501467
Gray-Scott reaction-diffusion,spirals,B,settled,radial,4,0.060014435872230605,0.20111216163724527
Gray-Scott reaction-diffusion,spirals,B,settled,radial,5,0.08804424485137374,0.28915640648861907
Gray-Scott reaction-diffusion,spirals,B,settled,radial,6,0.07122929341806827,0.36038569990668734
Gray-Scott reaction-diffusion,spirals,B,settled,radial,7,0.07563544701681216,0.4360211469234995
Gray-Scott reaction-diffusion,spirals,B,settled,radial,8,0.07448607295223077,0.5105072198757303
Gray-Scott reaction-diffusion,spirals,B,settled,radial,9,0.06362822130625405,0.5741354411819843
Gray-Scott reaction-diffusion,spirals,B,settled,radial,10,0.06949074032639069,0.643626181508375
Gray-Scott reaction-diffusion,spirals,B,settled,radial,11,0.05644259317036951,0.7000687746787445
Gray-Scott reaction-diffusion,spirals,B,settled,radial,12,0.0562866622562939,0.7563554369350385
Gray-Scott reaction-diffusion,spirals,B,settled,radial,13,0.04983037618210102,0.8061858131171395
Gray-Scott reaction-diffusion,spirals,B,settled,radial,14,0.03568515103986555,0.8418709641570051
Gray-Scott reaction-diffusion,spirals,B,settled,radial,15,0.029844742719183196,0.8717157068761883
Gray-Scott reaction-diffusion,spirals,B,settled,radial,16,0.023100829430327756,0.894816536306516
Gray-Scott reaction-diffusion,spirals,B,settled,radial,17,0.020266115412844034,0.91508265171936
Gray-Scott reaction-diffusion,spirals,B,settled,radial,18,0.015684000615184695,0.9307666523345447
Gray-Scott reaction-diffusion,spirals,B,settled,radial,19,0.012223997445134527,0.9429906497796792
Gray-Scott reaction-diffusion,spirals,B,settled,radial,20,0.009846515895462133,0.9528371656751413
Gray-Scott reaction-diffusion,spirals,B,settled,radial,21,0.008824367469913169,0.9616615331450545
Gray-Scott reaction-diffusion,spirals,B,settled,radial,22,0.006599178284943125,0.9682607114299976
Gray-Scott reaction-diffusion,spirals,B,settled,radial,23,0.005201861227559423,0.973462572657557
Gray-Scott reaction-diffusion,spirals,B,settled,radial,24,0.004541979690333568,0.9780045523478906
Gray-Scott reaction-diffusion,spirals,B,settled,radial,25,0.003990229342586228,0.9819947816904768
Gray-Scott reaction-diffusion,spirals,B,settled,radial,26,0.003262913847622216,0.9852576955380989
Gray-Scott reaction-diffusion,spirals,B,settled,radial,27,0.0024088611259023406,0.9876665566640013
Gray-Scott reaction-diffusion,spirals,B,settled,radial,28,0.002006459269654384,0.9896730159336558
Gray-Scott reaction-diffusion,spirals,B,settled,radial,29,0.0018237050752411817,0.9914967210088969
Gray-Scott reaction-diffusion,spirals,B,settled,radial,30,0.001408950138118373,0.9929056711470152
Gray-Scott reaction-diffusion,spirals,B,settled,radial,31,0.0012552929258414813,0.9941609640728567
Gray-Scott reaction-diffusion,spirals,B,settled,radial,32,0.0009636706957671161,0.9951246347686238
Gray-Scott reaction-diffusion,spirals,B,settled,radial,33,0.0008054240056817704,0.9959300587743056
Gray-Scott reaction-diffusion,spirals,B,settled,radial,34,0.0007139421116895987,0.9966440008859951
Gray-Scott reaction-diffusion,spirals,B,settled,radial,35,0.0005260864121307772,0.997170087298126
Gray-Scott reaction-diffusion,spirals,B,settled,radial,36,0.0004768229061869039,0.9976469102043127
Gray-Scott reaction-diffusion,spirals,B,settled,radial,37,0.00037762216676191844,0.9980245323710746
Gray-Scott reaction-diffusion,spirals,B,settled,radial,38,0.00034627579014078695,0.9983708081612153
Gray-Scott reaction-diffusion,spirals,B,settled,radial,39,0.0002717653996589553,0.9986425735608742
Gray-Scott reaction-diffusion,spirals,B,settled,radial,40,0.00021021765380344892,0.9988527912146775
Gray-Scott reaction-diffusion,spirals,B,settled,radial,41,0.0001976466197668892,0.9990504378344445
Gray-Scott reaction-diffusion,spirals,B,settled,radial,42,0.0001560634838997965,0.9992065013183442
Gray-Scott reaction-diffusion,spirals,B,settled,radial,43,0.00013619359753488987,0.9993426949158791
Gray-Scott reaction-diffusion,spirals,B,settled,radial,44,0.00010771894440284683,0.999450413860282
Gray-Scott reaction-diffusion,spirals,B,settled,radial,45,8.679933658394325e-05,0.9995372131968661
Gray-Scott reaction-diffusion,spirals,B,settled,radial,46,7.765157631200987e-05,0.999614864773178
Gray-Scott reaction-diffusion,spirals,B,settled,radial,47,6.284329814717684e-05,0.999677708071325
Gray-Scott reaction-diffusion,spirals,B,settled,radial,48,5.4231914435936114e-05,0.9997319399857612
Gray-Scott reaction-diffusion,spirals,B,settled,radial,49,4.361768660144236e-05,0.9997755576723625
Gray-Scott reaction-diffusion,spirals,B,settled,radial,50,3.929567495870528e-05,0.9998148533473212
Gray-Scott reaction-diffusion,spirals,B,settled,radial,51,3.097191237585631e-05,0.9998458252596971
Gray-Scott reaction-diffusion,spirals,B,settled,radial,52,2.4779442111595713e-05,0.9998706047018088
Gray-Scott reaction-diffusion,spirals,B,settled,radial,53,2.2119041937789632e-05,0.9998927237437465
Gray-Scott reaction-diffusion,spirals,B,settled,radial,54,1.7547456580738146e-05,0.9999102712003273
Gray-Scott reaction-diffusion,spirals,B,settled,radial,55,1.660461190949066e-05,0.9999268758122367
Gray-Scott reaction-diffusion,spirals,B,settled,radial,56,1.2682973192995515e-05,0.9999395587854297
Gray-Scott reaction-diffusion,spirals,B,settled,radial,57,1.1040049259437716e-05,0.9999505988346893
Gray-Scott reaction-diffusion,spirals,B,settled,radial,58,9.39184103256384e-06,0.9999599906757219
Gray-Scott reaction-diffusion,spirals,B,settled,radial,59,7.949127448536208e-06,0.9999679398031704
Gray-Scott reaction-diffusion,spirals,B,settled,radial,60,6.8615940920265924e-06,0.9999748013972625
Gray-Scott reaction-diffusion,spirals,B,settled,radial,61,5.905348777246784e-06,0.9999807067460398
Gray-Scott reaction-diffusion,spirals,B,settled,radial,62,4.923508259810318e-06,0.9999856302542997
Gray-Scott reaction-diffusion,spirals,B,settled,radial,63,4.397016561043337e-06,0.9999900272708607
Gray-Scott reaction-diffusion,spirals,B,settled,radial,64,3.1754043774307436e-06,0.9999932026752383
Gray-Scott reaction-diffusion,spirals,B,settled,radial,65,2.054733953676228e-06,0.9999952574091918
Gray-Scott reaction-diffusion,spirals,B,settled,radial,66,1.3723907400968843e-06,0.999996629799932
Gray-Scott reaction-diffusion,spirals,B,settled,radial,67,1.0463725658925124e-06,0.9999976761724978
Gray-Scott reaction-diffusion,spirals,B,settled,radial,68,8.098213202104225e-07,0.9999984859938179
Gray-Scott reaction-diffusion,spirals,B,settled,radial,69,5.18025954230398e-07,0.999999004019772
Gray-Scott reaction-diffusion,spirals,B,settled,radial,70,3.316460897564016e-07,0.9999993356658619
Gray-Scott reaction-diffusion,spirals,B,settled,radial,71,2.7762421563769946e-07,0.9999996132900775
Gray-Scott reaction-diffusion,spirals,B,settled,radial,72,1.8810577096855847e-07,0.9999998013958484
Gray-Scott reaction-diffusion,spirals,B,settled,radial,73,1.0407847695360268e-07,0.9999999054743254
Gray-Scott reaction-diffusion,spirals,B,settled,radial,74,6.526171923889709e-08,0.9999999707360446
Gray-Scott reaction-diffusion,spirals,B,settled,radial,75,2.2025363529695326e-08,0.9999999927614082
Gray-Scott reaction-diffusion,spirals,B,settled,radial,76,7.238591589475622e-09,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,77,1.0229667520052499e-17,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,78,7.35985267236552e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,79,8.025374402881158e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,80,6.434233542645604e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,81,4.909615454771706e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,82,6.842427533128153e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,83,3.413898624481446e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,84,4.9474005309706954e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,85,2.4179677420425194e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,86,2.4571027252276957e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,87,2.1133942106421124e-18,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,88,9.284531575015127e-19,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,89,9.238540613603773e-19,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,radial,90,7.134294458947175e-20,0.9999999999999998
Gray-Scott reaction-diffusion,spirals,B,settled,box,1,0.03535943630935693,0.03535943630935693
Gray-Scott reaction-diffusion,spirals,B,settled,box,2,0.05259292688467841,0.08795236319403535
Gray-Scott reaction-diffusion,spirals,B,settled,box,3,0.06355424398336113,0.1515066071773965
Gray-Scott reaction-diffusion,spirals,B,settled,box,4,0.07601720361976705,0.22752381079716355
Gray-Scott reaction-diffusion,spirals,B,settled,box,5,0.08407823568335875,0.3116020464805223
Gray-Scott reaction-diffusion,spirals,B,settled,box,6,0.08466213023637575,0.39626417671689806
Gray-Scott reaction-diffusion,spirals,B,settled,box,7,0.07936129971895832,0.4756254764358564
Gray-Scott reaction-diffusion,spirals,B,settled,box,8,0.07692985518671933,0.5525553316225758
Gray-Scott reaction-diffusion,spirals,B,settled,box,9,0.07168521675131714,0.624240548373893
Gray-Scott reaction-diffusion,spirals,B,settled,box,10,0.06821136916800263,0.6924519175418956
Gray-Scott reaction-diffusion,spirals,B,settled,box,11,0.05999389956409343,0.752445817105989
Gray-Scott reaction-diffusion,spirals,B,settled,box,12,0.04956187681578682,0.8020076939217758
Gray-Scott reaction-diffusion,spirals,B,settled,box,13,0.03978474377023516,0.8417924376920111
Gray-Scott reaction-diffusion,spirals,B,settled,box,14,0.03244767985530066,0.8742401175473118
Gray-Scott reaction-diffusion,spirals,B,settled,box,15,0.025545340333217575,0.8997854578805293
Gray-Scott reaction-diffusion,spirals,B,settled,box,16,0.02004248545520844,0.9198279433357377
Gray-Scott reaction-diffusion,spirals,B,settled,box,17,0.015553201852250424,0.9353811451879881
Gray-Scott reaction-diffusion,spirals,B,settled,box,18,0.01229647159699017,0.9476776167849783
Gray-Scott reaction-diffusion,spirals,B,settled,box,19,0.009842581209406854,0.9575201979943851
Gray-Scott reaction-diffusion,spirals,B,settled,box,20,0.008102930631832891,0.965623128626218
Gray-Scott reaction-diffusion,spirals,B,settled,box,21,0.006456260257613419,0.9720793888838315
Gray-Scott reaction-diffusion,spirals,B,settled,box,22,0.005180911603095992,0.9772603004869275
Gray-Scott reaction-diffusion,spirals,B,settled,box,23,0.0041758285909574136,0.9814361290778848
Gray-Scott reaction-diffusion,spirals,B,settled,box,24,0.003409556958870418,0.9848456860367552
Gray-Scott reaction-diffusion,spirals,B,settled,box,25,0.0027783596773313214,0.9876240457140866
Gray-Scott reaction-diffusion,spirals,B,settled,box,26,0.002267760758236111,0.9898918064723227
Gray-Scott reaction-diffusion,spirals,B,settled,box,27,0.001808850954360228,0.9917006574266829
Gray-Scott reaction-diffusion,spirals,B,settled,box,28,0.0014968756423184896,0.9931975330690013
Gray-Scott reaction-diffusion,spirals,B,settled,box,29,0.001223376614533283,0.9944209096835345
Gray-Scott reaction-diffusion,spirals,B,settled,box,30,0.0009923112286011543,0.9954132209121358
Gray-Scott reaction-diffusion,spirals,B,settled,box,31,0.0008118377650453505,0.996225058677181
Gray-Scott reaction-diffusion,spirals,B,settled,box,32,0.0006659639261025074,0.9968910226032835
Gray-Scott reaction-diffusion,spirals,B,settled,box,33,0.0005483550585198389,0.9974393776618035
Gray-Scott reaction-diffusion,spirals,B,settled,box,34,0.00044980219703256373,0.9978891798588361
Gray-Scott reaction-diffusion,spirals,B,settled,box,35,0.00036846357111814537,0.9982576434299543
Gray-Scott reaction-diffusion,spirals,B,settled,box,36,0.0003064975696660562,0.9985641409996204
Gray-Scott reaction-diffusion,spirals,B,settled,box,37,0.00025021642773879327,0.9988143574273594
Gray-Scott reaction-diffusion,spirals,B,settled,box,38,0.00020627553569844848,0.9990206329630578
Gray-Scott reaction-diffusion,spirals,B,settled,box,39,0.00017020093499687687,0.9991908338980545
